TextName:Lat,Long,Location,Dialect,Genre,YoC,YoM,AuthName,AuthBD,AuthSex,AuthAge,RecName,RecBD,RecSex,RecAge,RecRelation,Words,OCWords,NamWords,ForWords,Types,OCTypes,NamTypes,ForTypes,Chars,OCChars,NamChars,ForChars,Tokens
OXINDE_095:x,x,x,x,l,1639,1639,James_Oxinden_Ii,1612,m,27,Henry_Oxinden[barham],1608,m,31,BROTHER,320,69,15,1,145,52,15,1,2932,391,93,4,15
OXINDE_096:x,x,x,x,l,1639,1639,Henry_Oxinden[barham],1608,m,31,James_Oxinden_Ii,1612,m,27,BROTHER,449,104,13,9,208,87,13,9,3674,590,66,49,17
OXINDE_097:x,x,x,x,l,1639,1639,Henry_Oxinden[deane],1614,m,25,Henry_Oxinden[barham],1608,m,31,COUSIN,247,64,6,3,138,60,6,3,2151,388,34,15,10
OXINDE_098:x,x,x,x,l,1640,1640,Henry_Oxinden[barham],1608,m,32,Thomas_Peyton,1613,m,27,BROTHER_IN_LAW,1449,365,43,15,549,280,35,12,11259,2206,260,82,43
OXINDE_099:x,x,x,x,l,1640,1640,Henry_Oxinden[barham],1608,m,32,James_Oxinden_Ii,1612,m,28,BROTHER,802,175,28,4,280,129,22,3,6602,959,164,22,32
OXINDE_100:x,x,x,x,l,1640,1640,James_Oxinden_I,1586,m,54,Henry_Oxinden[barham],1608,m,32,NEPHEW,246,61,5,0,126,50,5,0,1967,312,27,0,10
OXINDE_101:x,x,x,x,l,1640,1640,Thomas_Peyton,1613,m,27,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,920,252,6,3,349,188,6,3,7994,1539,30,26,34
OXINDE_102:x,x,x,x,l,1640,1640,Thomas_Peyton,1613,m,27,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,299,91,10,0,173,87,10,0,2859,557,60,0,13
OXINDE_103:x,x,x,x,l,1640,1640,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,322,69,17,0,150,58,17,0,3541,352,113,0,20
OXINDE_104:x,x,x,x,l,1640,1640,Henry_Oxinden[deane],1614,m,26,Henry_Oxinden[barham],1608,m,32,COUSIN,249,62,11,0,127,55,11,0,2118,359,64,0,10
OXINDE_105:x,x,x,x,l,1640,1640,Thomas_Peyton,1613,m,27,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,299,83,9,0,180,78,9,0,1964,506,62,0,6
OXINDE_106:x,x,x,x,l,1640,1640,Margaret_Oxinden,_,f,_,Henry_Oxinden[barham],1608,m,32,NEPHEW,218,62,3,0,112,53,3,0,1699,303,7,0,9
OXINDE_107:x,x,x,x,l,1640,1640,Thomas_Peyton,1613,m,27,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,331,90,2,2,163,76,2,2,2597,583,10,8,10
OXINDE_108:x,x,x,x,l,1640,1640,James_Oxinden_I,1586,m,54,Henry_Oxinden[barham],1608,m,32,NEPHEW,198,45,4,0,111,39,3,0,1711,236,22,0,9
OXINDE_109:x,x,x,x,l,1640,1640,James_Oxinden_Ii,1612,m,28,Henry_Oxinden[barham],1608,m,32,BROTHER,586,136,1,22,242,108,1,21,4529,698,4,105,21
OXINDE_110:x,x,x,x,l,1640,1640,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,421,114,11,0,187,92,9,0,3748,640,64,0,18
OXINDE_111:x,x,x,x,l,1640,1640,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,294,72,11,2,142,61,10,2,2915,344,50,9,16
OXINDE_112:x,x,x,x,l,1640,1640,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,180,44,7,2,113,42,6,2,1701,280,41,10,8
OXINDE_113:x,x,x,x,l,1640,1640,James_Oxinden_Ii,1612,m,28,Henry_Oxinden[barham],1608,m,32,BROTHER,963,206,34,0,333,161,24,0,9236,1250,220,0,48
OXINDE_114:x,x,x,x,l,1640,1640,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,277,53,9,2,128,49,9,2,3042,302,57,10,17
OXINDE_115:x,x,x,x,l,1640,1640,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,32,BROTHER_IN_LAW,209,45,20,1,110,40,17,1,2716,240,116,8,16
OXINDE_116:x,x,x,x,l,1640,1640,Adam_Oxinden,1622,m,18,Henry_Oxinden[barham],1608,m,32,BROTHER,98,20,4,0,61,18,4,0,833,109,26,0,4
OXINDE_117:x,x,x,x,l,1641,1641,Edward_Swan,_,m,_,Henry_Oxinden[barham],1608,m,33,x,244,60,10,0,141,57,10,0,1714,331,52,0,9
OXINDE_118:x,x,x,x,l,1641,1641,Margaret_Oxinden,_,f,_,Henry_Oxinden[barham],1608,m,33,NEPHEW,201,51,4,0,100,40,3,0,1933,231,23,0,12
OXINDE_119:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,177,44,11,0,105,41,9,0,1642,256,57,0,8
OXINDE_120:x,x,x,x,l,1641,1641,Henry_Oxinden[deane],1614,m,27,Henry_Oxinden[barham],1608,m,33,COUSIN,246,67,17,0,137,61,15,0,2025,393,102,0,9
OXINDE_121:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,353,78,16,0,171,68,13,0,3787,391,82,0,21
OXINDE_122:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Peyton,1613,m,28,BROTHER_IN_LAW,104,25,4,0,63,24,4,0,891,152,20,0,4
OXINDE_123:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,256,64,6,0,119,49,6,0,2754,343,34,0,15
OXINDE_124:x,x,x,x,l,1641,1641,Thomas_Peyton,1613,m,28,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,365,86,12,7,183,72,10,7,3171,504,57,35,14
OXINDE_125:x,x,x,x,l,1641,1641,Henry_Oxinden[deane],1614,m,27,Henry_Oxinden[barham],1608,m,33,COUSIN,194,56,14,0,109,49,10,0,1586,333,76,0,7
OXINDE_126:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,178,46,10,0,107,43,10,0,1781,259,61,0,9
OXINDE_127:x,x,x,x,L,1641,1641,John_Warner,1581,m,60,Henry_Oxinden[barham],1608,m,33,x,511,139,29,1,230,111,19,1,3688,790,162,3,19
OXINDE_128:x,x,x,x,L,1641,1641,Henry_Oxinden[barham],1608,m,33,John_Warner,1581,m,60,x,609,138,16,13,281,116,13,13,4118,854,74,66,18
OXINDE_129:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Peyton,1613,m,28,BROTHER_IN_LAW,353,74,6,39,195,63,6,39,3286,439,34,218,15
OXINDE_130:x,x,x,x,L,1641,1641,John_Warner,1581,m,60,Henry_Oxinden[barham],1608,m,33,x,378,91,24,0,196,78,17,0,2619,526,123,0,13
OXINDE_131:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,334,71,6,1,152,62,6,1,3703,407,34,4,21
OXINDE_132:x,x,x,x,l,1641,1641,Adam_Oxinden,1622,m,19,Henry_Oxinden[barham],1608,m,33,BROTHER,236,57,4,0,102,35,4,0,1843,277,22,0,9
OXINDE_133:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Barrow,_,m,_,BROTHER_IN_LAW,1073,243,39,1,357,180,26,1,7994,1372,218,3,32
OXINDE_134:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,493,109,9,2,209,92,5,2,4870,644,42,11,25
OXINDE_135:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Barrow,_,m,_,BROTHER_IN_LAW,779,180,6,0,267,133,4,0,6189,1018,19,0,28
OXINDE_136:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Adam_Oxinden,1622,m,19,BROTHER,174,38,8,0,98,34,7,0,1423,212,45,0,7
OXINDE_137:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,545,147,9,1,212,101,7,1,5276,816,61,7,27
OXINDE_138:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Barrow,_,m,_,BROTHER_IN_LAW,143,37,2,0,90,34,2,0,1048,229,9,0,4
OXINDE_139:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Barrow,_,m,_,BROTHER_IN_LAW,266,62,6,0,127,53,5,0,2643,332,32,0,14
OXINDE_140:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Margaret_Oxinden,_,f,_,AUNT,305,77,8,0,155,69,7,0,2549,453,48,0,13
OXINDE_141:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,James_Oxinden_I,1586,m,55,UNCLE,1088,240,22,2,353,174,18,2,9109,1385,109,8,47
OXINDE_142:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Margaret_Oxinden,_,f,_,AUNT,1228,268,55,1,423,206,42,1,9738,1539,289,4,48
OXINDE_143:x,x,x,x,l,1641,1641,Elizabeth_Dallison[n.oxinden],1610,f,31,Henry_Oxinden[barham],1608,m,33,COUSIN,512,128,10,0,205,105,9,0,4703,675,60,0,23
OXINDE_144:x,x,x,x,l,1641,1641,Henry_Oxinden[deane],1614,m,27,Henry_Oxinden[barham],1608,m,33,COUSIN,680,183,12,2,292,151,10,2,6184,1049,64,6,31
OXINDE_145:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Elizabeth_Dallison[n.oxinden],1610,f,31,COUSIN,717,178,10,0,285,145,8,0,5376,971,53,0,22
OXINDE_146:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Elizabeth_Dallison[n.oxinden],1610,f,31,COUSIN,1742,397,22,0,510,275,17,0,15958,2203,132,0,75
OXINDE_147:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,515,128,13,0,211,96,13,0,5257,721,86,0,28
OXINDE_148:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Thomas_Barrow,_,m,_,BROTHER_IN_LAW,689,164,24,1,265,130,16,1,5386,887,150,4,24
OXINDE_149:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Elizabeth_Dallison[n.oxinden],1610,f,31,COUSIN,1141,277,24,1,398,212,13,1,10137,1539,140,4,47
OXINDE_150:x,x,x,x,l,1641,1641,Henry_Oxinden[deane],1614,m,27,Henry_Oxinden[barham],1608,m,33,COUSIN,382,101,16,1,196,89,14,1,3551,611,95,4,17
OXINDE_151:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,316,78,9,1,152,66,8,1,3122,460,60,8,16
OXINDE_152:x,x,x,x,L,1641,1641,John_Warner,1581,m,60,Henry_Oxinden[barham],1608,m,33,x,228,59,13,0,124,54,12,0,2026,337,65,0,13
OXINDE_153:x,x,x,x,l,1641,1641,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,33,BROTHER_IN_LAW,235,56,8,0,126,50,8,0,2241,326,46,0,11
OXINDE_154:x,x,x,x,l,1641,1641,James_Oxinden_I,1586,m,55,Henry_Oxinden[barham],1608,m,33,NEPHEW,298,76,20,0,154,63,17,0,2693,374,110,0,15
OXINDE_155:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,Elizabeth_Dallison[n.oxinden],1610,f,31,COUSIN,1518,371,40,3,531,291,36,3,13896,2064,252,24,66
OXINDE_156:x,x,x,x,l,1641,1641,James_Oxinden_I,1586,m,55,Henry_Oxinden[barham],1608,m,33,NEPHEW,198,51,10,0,113,44,8,0,1578,272,45,0,8
OXINDE_157:x,x,x,x,l,1641,1641,Henry_Oxinden[barham],1608,m,33,James_Oxinden_I,1586,m,55,UNCLE,128,30,3,0,79,28,3,0,1110,174,13,0,6
OXINDE_158:x,x,x,x,l,1649,1649,Henry_Oxinden[barham],1608,m,41,Elizabeth_Dallison[n.oxinden],1610,f,39,COUSIN,1064,248,15,3,387,194,12,2,8845,1435,92,10,38
OXINDE_159:x,x,x,x,l,1642,1642,Henry_Oxinden[deane],1614,m,28,Henry_Oxinden[barham],1608,m,34,COUSIN,822,211,21,1,343,172,18,1,8077,1208,130,4,42
OXINDE_160:x,x,x,x,l,1642,1642,Henry_Oxinden[barham],1608,m,34,Elizabeth_Dallison[n.oxinden],1610,f,32,COUSIN,3632,894,52,4,890,529,22,4,25635,5288,246,15,92
OXINDE_161:x,x,x,x,l,1642,1642,Henry_Oxinden[barham],1608,m,34,Henry_Oxinden[deane],1614,m,28,COUSIN,1043,257,12,11,386,194,11,11,8956,1417,69,54,44
OXINDE_162:x,x,x,x,l,1642,1642,Henry_Oxinden[deane],1614,m,28,Henry_Oxinden[barham],1608,m,34,COUSIN,1285,313,33,0,468,239,27,0,11789,1863,188,0,58
OXINDE_163:x,x,x,x,l,1642,1642,Henry_Oxinden[barham],1608,m,34,Elizabeth_Dallison[n.oxinden],1610,f,32,COUSIN,1347,331,43,4,445,237,28,3,11710,1833,240,14,53
OXINDE_164:x,x,x,x,l,1642,1642,Elizabeth_Dallison[n.oxinden],1610,f,32,Henry_Oxinden[barham],1608,m,34,COUSIN,332,89,12,0,172,80,12,0,3275,499,63,0,16
OXINDE_165:x,x,x,x,l,1642,1642,Henry_Oxinden[barham],1608,m,34,Elizabeth_Dallison[n.oxinden],1610,f,32,COUSIN,1254,277,16,1,402,203,11,1,9766,1625,89,3,40
OXINDE_166:x,x,x,x,l,1642,1642,Henry_Oxinden[barham],1608,m,34,Henry_Oxinden[deane],1614,m,28,COUSIN,1170,267,17,0,394,195,15,0,8430,1516,85,0,36
OXINDE_167:x,x,x,x,l,1642,1642,Adam_Oxinden,1622,m,20,Katherine_Oxinden[n.sprakeling],1587,f,55,COUSIN,257,61,9,0,123,48,4,0,2429,338,38,0,12
OXINDE_168:x,x,x,x,l,1642,1642,Henry_Oxinden[deane],1614,m,28,Henry_Oxinden[barham],1608,m,34,COUSIN,578,149,11,0,245,117,11,0,5897,879,63,0,32
OXINDE_169:x,x,x,x,l,1642,1642,Thomas_Barrow,_,m,_,Katherine_Oxinden[n.sprakeling],1587,f,55,MOTHER_IN_LAW,447,110,13,0,188,81,10,0,4503,587,65,0,23
OXINDE_170:x,x,x,x,l,1642,1642,Margaret_Oxinden,_,f,_,Katherine_Oxinden[n.sprakeling],1587,f,55,SISTER_IN_LAW,604,154,24,0,219,110,18,0,5055,786,141,0,22
OXINDE_171:x,x,x,x,l,1642,1642,Richard_Oxinden_Jr,1613,m,29,Henry_Oxinden[barham],1608,m,34,BROTHER,489,111,15,0,219,95,14,0,4116,680,95,0,19
OXINDE_172:x,x,x,x,l,1642,1642,Henry_Oxinden[deane],1614,m,28,Henry_Oxinden[barham],1608,m,34,COUSIN,621,164,19,0,272,134,16,0,5462,923,96,0,27
OXINDE_173:x,x,x,x,l,1642,1642,Henry_Oxinden[deane],1614,m,28,Henry_Oxinden[barham],1608,m,34,COUSIN,875,227,11,2,339,181,11,2,6877,1332,65,7,31
OXINDE_174:x,x,x,x,l,1642,1642,Thomas_Barrow,_,m,_,Henry_Oxinden[barham],1608,m,34,BROTHER_IN_LAW,561,152,10,0,232,114,8,0,5607,856,57,0,29
OXINDE_175:x,x,x,x,l,1642,1642,Henry_Oxinden[deane],1614,m,28,Henry_Oxinden[barham],1608,m,34,COUSIN,607,140,27,0,259,113,24,0,5360,860,148,0,26
PAGET_001:x,x,x,x,L,1547,1547,William_Paget,1505,m,42,John_Dudley,1527,m,20,x,323,81,7,0,163,72,7,0,1992,477,39,0,10
PAGET_002:x,x,x,x,L,1547,1547,William_Paget,1505,m,42,Edward_Seymour,1500,m,47,x,1008,290,9,3,357,194,9,3,5928,1822,55,12,21
PAGET_003:x,x,x,x,L,1548,1548,William_Paget,1505,m,43,Edward_Seymour,1500,m,48,x,431,121,14,0,186,89,10,0,3214,701,76,0,19
PAGET_004:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,367,110,10,1,169,87,7,1,3179,679,37,3,21
PAGET_005:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,300,84,4,1,147,63,4,1,1917,504,12,3,9
PAGET_006:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,1998,505,49,1,567,313,41,1,13925,2984,307,3,77
PAGET_007:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,660,197,16,1,261,133,14,1,4566,1107,107,2,25
PAGET_008:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,902,267,10,1,320,171,8,1,5036,1649,45,3,18
PAGET_009:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,470,119,4,1,201,85,4,1,3014,764,12,3,14
PAGET_010:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,226,66,7,0,123,55,7,0,1400,445,44,0,5
PAGET_011:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,William_Petre,1506,m,43,x,882,234,16,0,318,175,12,0,5129,1427,105,0,21
PAGET_012:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,5339,1471,87,3,1094,676,52,3,30359,9346,580,14,101
PAGET_013:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Thomas_Smith_2,1513,m,36,x,855,230,23,0,352,184,17,0,5610,1345,162,0,28
PAGET_014:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,2752,731,55,10,724,423,35,10,18361,4482,338,45,89
PAGET_015:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,William_Petre[or_Thomas_Smith],1506,m,43,x,255,57,14,0,135,52,14,0,1758,343,90,0,8
PAGET_016:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,William_Petre,1506,m,43,x,777,194,13,1,288,149,11,1,5022,1158,88,4,27
PAGET_017:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,2900,785,52,1,700,438,21,1,17501,4720,335,4,75
PAGET_018:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,William_Petre,1506,m,43,x,437,110,10,3,210,97,10,3,2899,608,54,19,16
PAGET_019:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,Edward_Seymour,1500,m,49,x,317,83,7,2,159,73,6,2,1933,496,30,8,8
PAGET_020:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,George_Brooke,1497,m,52,x,299,69,8,0,142,61,8,0,1924,395,61,0,10
PAGET_021:x,x,x,x,L,1549,1549,William_Paget,1505,m,44,John_Dudley,1527,m,22,x,381,87,11,2,185,72,8,2,2333,529,58,10,11
PAGET_022:x,x,x,x,L,1551,1551,William_Paget,1505,m,46,William_Cecil,1520,m,31,x,335,86,11,0,177,76,10,0,1978,495,65,0,9
PAGET_023:x,x,x,x,L,1551,1551,William_Paget,1505,m,46,William_Cecil,1520,m,31,x,282,79,5,1,147,70,5,1,2067,421,30,3,13
PAGET_024:x,x,x,x,L,1551,1551,William_Paget,1505,m,46,William_Cecil,1520,m,31,x,194,49,16,0,111,46,13,0,1380,282,100,0,8
PAGET_025:x,x,x,x,L,1552,1552,William_Paget,1505,m,47,William_Cecil,1520,m,32,x,247,71,4,0,130,58,4,0,1541,459,22,0,7
PAGET_026:x,x,x,x,L,1556,1556,William_Paget,1505,m,51,Mary_Tudor_I,1516,f,40,x,977,259,17,1,323,165,13,1,5965,1666,104,10,25
PAGET_027:x,x,x,x,L,1556,1556,William_Paget,1505,m,51,James_Bassett,1526,m,30,x,819,190,11,2,304,152,10,1,5590,1120,61,4,31
PAGET_028:x,x,x,x,L,1556,1556,William_Paget,1505,m,51,James_Bassett,1526,m,30,x,604,159,15,0,230,108,12,0,3778,927,77,0,19
PAGET_029:x,x,x,x,L,1557,1557,William_Paget,1505,m,52,Margaret_Bourchier[n.donnington],1510,f,47,x,197,48,6,0,110,41,6,0,1252,291,37,0,5
PAGET_030:x,x,x,x,L,1557,1557,William_Paget,1505,m,52,Thomas_Thirlby[&_Francis_Englefield],1500,m,57,x,577,137,4,1,242,110,4,1,4019,804,23,2,18
PAGET_031:x,x,x,x,L,1558,1558,William_Paget,1505,m,53,Margaret_Bourchier[n.donnington],1510,f,48,x,301,68,13,0,146,57,11,0,2087,424,69,0,9
PAGET_032:x,x,x,x,L,1559,1559,William_Paget,1505,m,54,William_Cecil,1520,m,39,x,146,35,3,17,100,34,3,15,958,221,19,108,4
PAGET_033:x,x,x,x,L,1559,1559,William_Paget,1505,m,54,William_Cecil,1520,m,39,x,154,39,9,0,87,36,9,0,1086,246,53,0,6
PAGET_034:x,x,x,x,L,1563,1563,William_Paget,1505,m,58,Matthew_Parker,1504,m,59,x,201,50,11,0,107,39,10,0,1445,305,58,0,8
PAGET_035:x,x,x,x,L,1549,1549,Anne_Seymour[n.stanhope],1497,f,52,William_Paget,1505,m,44,x,494,134,9,0,204,106,4,0,3716,790,38,0,20
PAGET_036:x,x,x,x,L,1549,1549,Thomas_Smith_2,1513,m,36,William_Paget,1505,m,44,x,798,189,15,0,268,141,10,0,5388,1044,82,0,33
PAGET_037:x,x,x,x,L,1552,1552,Anne_Paget,_,f,_,Privy_Council,_,m,_,x,138,34,3,0,83,30,3,0,739,246,12,0,2
PAGET_038:x,x,x,x,L,1556,1556,James_Bassett,1526,m,30,William_Paget,1505,m,51,x,253,76,7,0,127,60,6,0,1727,496,36,0,9
PAGET_039:x,x,x,x,L,1556,1556,James_Bassett,1526,m,30,William_Paget,1505,m,51,x,609,173,15,1,254,123,9,1,3490,1071,71,10,12
PAGET_040:x,x,x,x,L,1556,1556,James_Bassett,1526,m,30,William_Paget,1505,m,51,x,425,124,4,0,197,99,4,0,2787,810,29,0,12
PARKHUR_001:x,x,x,x,L,1571,1571,John_Parkhurst,1511,m,60,Nicholas_Bacon_I,1510,m,61,x,210,51,11,0,123,43,10,0,1434,324,61,0,7
PARKHUR_002:x,x,x,x,L,1571,1571,John_Parkhurst,1511,m,60,Matthew_Parker,1504,m,67,x,396,85,9,0,189,76,9,0,3127,508,49,0,20
PARKHUR_003:x,x,x,x,L,1572,1572,Matthew_Parker,1504,m,68,John_Parkhurst,1511,m,61,x,189,49,4,3,113,45,4,3,1445,317,29,16,8
PARKHUR_004:x,x,x,x,L,1572,1572,George_Thimelthorpe,_,m,_,John_Parkhurst,1511,m,61,x,401,95,12,1,179,74,12,1,2758,602,79,4,14
PARKHUR_005:x,x,x,x,L,1572,1572,William_Maister,1532,m,40,John_Parkhurst,1511,m,61,x,334,88,15,9,177,73,8,9,2205,543,66,66,10
PARKHUR_006:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,Thomas_Wilson,1525,m,47,x,470,107,30,0,214,87,22,0,2792,642,189,0,11
PARKHUR_007:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,Thomas_Wilson,1525,m,47,x,237,48,11,0,114,45,9,0,1775,299,53,0,11
PARKHUR_008:x,x,x,x,L,1572,1572,Thomas_Wilson,1525,m,47,John_Parkhurst,1511,m,61,x,444,91,12,13,200,73,9,13,3074,560,63,106,16
PARKHUR_009:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,John_Parkhurst,1511,m,61,x,466,102,18,0,206,87,16,0,3317,606,110,0,19
PARKHUR_010:x,x,x,x,L,1572,1572,George_Thimelthorpe,_,m,_,Thomas_Robertes,_,m,_,x,132,25,16,0,85,22,14,0,937,155,111,0,5
PARKHUR_011:x,x,x,x,L,1572,1572,George_Thimelthorpe,_,m,_,John_Parkhurst,1511,m,61,x,140,34,17,0,94,31,15,0,1029,214,119,0,5
PARKHUR_012:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,Nicholas_Bacon_I,1510,m,62,x,178,41,11,2,108,36,10,2,1495,277,65,9,9
PARKHUR_013:x,x,x,x,L,1570,1570,John_Parkhurst,1511,m,59,Matthew_Parker,1504,m,66,x,375,99,10,0,180,77,8,0,2322,590,59,0,10
PARKHUR_014:x,x,x,x,L,1570,1570,John_Parkhurst,1511,m,59,George_Gardiner,1535,m,35,x,458,87,12,4,193,75,12,4,3130,520,70,19,17
PARKHUR_015:x,x,x,x,L,1572,1572,Thomas_Wilson,1525,m,47,John_Parkhurst,1511,m,61,x,180,46,4,1,101,41,4,1,1348,289,20,9,8
PARKHUR_016:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,Thomas_Wilson,1525,m,47,x,388,88,8,0,181,77,8,0,2895,538,59,0,17
PARKHUR_017:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,Matthew_Parker,1504,m,68,x,442,104,24,0,199,83,17,0,3417,632,130,0,21
PARKHUR_018:x,x,x,x,L,1572,1572,John_Parkhurst,1511,m,61,William_Cecil,1520,m,52,x,436,113,26,0,210,94,12,0,2659,738,134,0,10
PARKHUR_019:x,x,x,x,L,1569,1569,George_Thimelthorpe,_,m,_,Roger_Matthewe,_,m,_,x,75,15,13,0,56,15,13,0,781,89,88,0,6
PARKHUR_020:x,x,x,x,L,1572,1572,Matthew_Parker,1504,m,68,John_Parkhurst,1511,m,61,x,215,50,6,3,122,45,6,3,1744,326,38,16,11
PARKHUR_021:x,x,x,x,L,1571,1571,John_Parkhurst,1511,m,60,George_Thimelthorpe,_,m,_,x,2224,508,69,74,679,355,42,60,18429,2893,428,435,120
PARKHUR_022:x,x,x,x,L,1571,1571,John_Parkhurst,1511,m,60,George_Thimelthorpe,_,m,_,x,1373,323,40,30,460,232,21,26,10335,1944,216,192,61
PARKHUR_023:x,x,x,x,L,1573,1573,John_Parkhurst,1511,m,62,William_Heydon,1540,m,33,x,346,69,24,1,155,61,16,1,2780,406,159,3,18
PARKHUR_024:x,x,x,x,L,1573,1573,Matthew_Parker,1504,m,69,John_Parkhurst,1511,m,62,x,192,41,7,0,109,37,7,0,1473,253,43,0,9
PARKHUR_025:x,x,x,x,L,1573,1573,Thomas_Wilson,1525,m,48,John_Parkhurst,1511,m,62,x,384,79,11,0,174,69,11,0,2870,488,72,0,17
PARKHUR_026:x,x,x,x,L,1573,1573,John_Parkhurst,1511,m,62,William_Heydon,1540,m,33,x,286,70,11,0,149,61,8,0,1974,465,66,0,10
PARKHUR_027:x,x,x,x,L,1573,1573,John_Parkhurst,1511,m,62,Thomas_Wilson,1525,m,48,x,770,180,25,12,317,146,21,11,5930,1057,173,60,36
PARKHUR_028:x,x,x,x,L,1573,1573,John_Parkhurst,1511,m,62,Thomas_Wilson,1525,m,48,x,309,75,18,0,162,64,18,0,2290,470,123,0,12
PARKHUR_029:x,x,x,x,L,1573,1573,John_Parkhurst,1511,m,62,William_Maister,1532,m,41,x,650,154,21,0,290,135,16,0,4290,1026,112,0,20
PARKHUR_030:x,x,x,x,L,1573,1573,Thomas_Wilson,1525,m,48,John_Parkhurst,1511,m,62,x,210,53,11,0,114,50,10,0,1650,317,60,0,10
